vul_id	cve_id	github_reviewed	name	ecosystem	purl	repo	ranges_introduced	ranges_fixed	ranges_last_affected	versions
MAL-2022-4249		False	labrujha-cadas	npm	pkg:npm/labrujha-cadas	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-6274		False	sqrl-website	npm	pkg:npm/sqrl-website	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2023-235		False	dep_conf_tal	npm	pkg:npm/dep_conf_tal	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2024-7995		False	theme-bahrain-nb-hdddc	npm	pkg:npm/theme-bahrain-nb-hdddc	SEMVER	0	None_fixed	None_last_affected	['1.0.1', '1.0.2']
MAL-2022-4567		False	meta-left-pad	npm	pkg:npm/meta-left-pad	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-3758		False	icons-package	npm	pkg:npm/icons-package	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-1765		False	calc_545f8kcu2j	npm	pkg:npm/calc_545f8kcu2j	SEMVER	0	None_fixed	None_last_affected	[]
GHSA-7xcv-wvr7-4h6p		True	an0n-chat-lib	npm	pkg:npm/an0n-chat-lib	SEMVER	0.0.0	None_fixed	None_last_affected	[]
MAL-2025-3533		False	nsemea-customer-lib-poc	npm	pkg:npm/nsemea-customer-lib-poc	SEMVER	0	None_fixed	None_last_affected	[]
GHSA-h26f-j4mv-84g7		True	asycn	npm	pkg:npm/asycn	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2024-619		False	wlwz-2312-4908	npm	pkg:npm/wlwz-2312-4908	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2025-3499		False	myexampledoges	npm	pkg:npm/myexampledoges	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2023-1057		False	ethereum-cryptographyyy	npm	pkg:npm/ethereum-cryptographyyy	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-4137		False	kdhvumyjkqfzctga	npm	pkg:npm/kdhvumyjkqfzctga	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-3308		False	gd-header	npm	pkg:npm/gd-header	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-1335		False	azure-identity	npm	pkg:npm/azure-identity	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-848		False	adc-harness-state	npm	pkg:npm/adc-harness-state	SEMVER	0	None_fixed	None_last_affected	[]
